NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
strasbourg_entzheim,2013-01-01,1.0,,6.6,8.9,3.8
strasbourg_entzheim,2013-01-02,0.0,,3.6,7.2,0.3
strasbourg_entzheim,2013-01-03,0.0,,3.2,6.1,-0.8
strasbourg_entzheim,2013-01-04,0.8,,7.1,8.7,5.2
strasbourg_entzheim,2013-01-05,0.0,,7.2,7.9,6.3
strasbourg_entzheim,2013-01-06,0.0,,6.7,8.4,6.0
strasbourg_entzheim,2013-01-07,0.0,,4.7,9.2,0.2
strasbourg_entzheim,2013-01-08,0.0,,3.4,3.8,2.2
strasbourg_entzheim,2013-01-09,0.4,,2.2,2.5,1.9
strasbourg_entzheim,2013-01-10,0.6,,2.9,4.2,1.3
strasbourg_entzheim,2013-01-11,0.2,,2.3,2.9,0.4
strasbourg_entzheim,2013-01-12,0.0,,0.5,1.0,-0.3
strasbourg_entzheim,2013-01-13,0.0,,-0.7,0.6,-1.5
strasbourg_entzheim,2013-01-14,0.0,,-0.7,1.3,-1.4
strasbourg_entzheim,2013-01-15,2.8,,-0.6,1.1,-2.6
strasbourg_entzheim,2013-01-16,0.2,,-2.4,0.6,-6.0
strasbourg_entzheim,2013-01-17,0.0,,-2.0,-1.3,-4.8
strasbourg_entzheim,2013-01-18,0.2,,-1.6,1.1,-2.2
strasbourg_entzheim,2013-01-19,4.0,,-1.9,-0.3,-4.1
strasbourg_entzheim,2013-01-20,3.2,,-1.5,-0.6,-2.4
strasbourg_entzheim,2013-01-21,0.0,,0.0,5.1,-1.1
strasbourg_entzheim,2013-01-22,0.0,,0.9,2.2,-0.4
strasbourg_entzheim,2013-01-23,0.0,,0.4,1.5,-0.6
strasbourg_entzheim,2013-01-24,0.0,,-1.6,-1.2,-2.3
strasbourg_entzheim,2013-01-25,0.0,,-1.6,-0.6,-3.1
strasbourg_entzheim,2013-01-26,0.0,,-1.7,1.3,-5.7
strasbourg_entzheim,2013-01-27,0.2,,1.6,4.1,-2.6
strasbourg_entzheim,2013-01-28,1.4,,4.1,8.2,0.4
strasbourg_entzheim,2013-01-29,1.0,,7.6,12.0,3.7
strasbourg_entzheim,2013-01-30,2.0,,12.1,15.6,8.4
strasbourg_entzheim,2013-01-31,4.0,,9.1,12.6,5.0
strasbourg_entzheim,2013-02-01,13.9,,8.2,10.4,6.4
strasbourg_entzheim,2013-02-02,1.6,,4.3,7.0,1.0
strasbourg_entzheim,2013-02-03,1.2,,3.3,7.5,0.8
strasbourg_entzheim,2013-02-04,1.6,,5.2,8.3,2.2
strasbourg_entzheim,2013-02-05,7.7,,4.9,9.2,0.6
strasbourg_entzheim,2013-02-06,0.8,,2.2,3.6,0.6
strasbourg_entzheim,2013-02-07,1.0,,1.8,4.2,-0.2
strasbourg_entzheim,2013-02-08,0.4,,1.1,3.6,-0.8
strasbourg_entzheim,2013-02-09,0.0,,-0.7,2.3,-2.4
strasbourg_entzheim,2013-02-10,1.6,,-1.8,0.9,-4.3
strasbourg_entzheim,2013-02-11,0.6,,-1.4,0.7,-3.6
strasbourg_entzheim,2013-02-12,0.0,,-1.2,1.0,-3.7
strasbourg_entzheim,2013-02-13,0.0,,-0.5,2.3,-2.0
strasbourg_entzheim,2013-02-14,2.8,,-3.3,-0.3,-8.7
strasbourg_entzheim,2013-02-15,1.0,,0.9,2.8,-1.5
strasbourg_entzheim,2013-02-16,0.0,,2.0,5.3,0.6
strasbourg_entzheim,2013-02-17,0.0,,1.3,4.7,-2.8
strasbourg_entzheim,2013-02-18,0.0,,2.4,7.9,-0.8
strasbourg_entzheim,2013-02-19,0.0,,0.9,5.9,-4.0
strasbourg_entzheim,2013-02-20,0.0,,2.0,4.7,0.9
strasbourg_entzheim,2013-02-21,0.0,,-0.4,1.5,-1.3
strasbourg_entzheim,2013-02-22,0.0,,-3.1,-0.2,-4.9
strasbourg_entzheim,2013-02-23,0.0,,-2.9,-0.8,-4.7
strasbourg_entzheim,2013-02-24,0.0,,-1.8,-0.1,-3.4
strasbourg_entzheim,2013-02-25,0.0,,-0.9,1.1,-2.5
strasbourg_entzheim,2013-02-26,3.0,,-0.3,3.1,-4.1
strasbourg_entzheim,2013-02-27,0.0,,2.6,3.6,1.1
strasbourg_entzheim,2013-02-28,0.0,,2.3,3.8,1.0
strasbourg_entzheim,2013-03-01,0.0,,2.5,3.0,2.1
strasbourg_entzheim,2013-03-02,0.0,,1.5,2.9,1.0
strasbourg_entzheim,2013-03-03,0.0,,0.7,7.5,-4.4
strasbourg_entzheim,2013-03-04,0.0,,2.6,11.6,-2.9
strasbourg_entzheim,2013-03-05,0.0,,3.6,11.7,-3.4
strasbourg_entzheim,2013-03-06,0.6,,6.2,13.5,-0.4
strasbourg_entzheim,2013-03-07,0.0,,9.8,15.6,5.4
strasbourg_entzheim,2013-03-08,0.6,,8.8,12.4,3.2
strasbourg_entzheim,2013-03-09,0.0,,11.3,16.0,6.9
strasbourg_entzheim,2013-03-10,6.6,,7.8,13.3,3.7
strasbourg_entzheim,2013-03-11,2.0,,2.8,2.8,2.0
strasbourg_entzheim,2013-03-12,2.0,,0.6,1.7,-0.4
strasbourg_entzheim,2013-03-13,0.0,,-1.9,-0.2,-2.6
strasbourg_entzheim,2013-03-14,0.0,,-1.5,3.4,-6.3
strasbourg_entzheim,2013-03-15,0.0,,-0.2,4.8,-3.5
strasbourg_entzheim,2013-03-16,0.0,,2.2,8.1,-5.0
strasbourg_entzheim,2013-03-17,6.4,,4.5,5.9,3.1
strasbourg_entzheim,2013-03-18,3.8,,4.9,7.4,3.8
strasbourg_entzheim,2013-03-19,0.2,,6.4,11.3,2.7
strasbourg_entzheim,2013-03-20,0.0,,5.5,10.9,1.6
strasbourg_entzheim,2013-03-21,0.0,,5.7,9.3,2.7
strasbourg_entzheim,2013-03-22,0.0,,5.7,12.9,-0.3
strasbourg_entzheim,2013-03-23,0.4,,3.0,4.6,0.8
strasbourg_entzheim,2013-03-24,0.0,,3.7,7.2,1.8
strasbourg_entzheim,2013-03-25,0.0,,0.9,2.7,-0.7
strasbourg_entzheim,2013-03-26,0.0,,0.6,2.8,-1.2
strasbourg_entzheim,2013-03-27,0.0,,0.7,3.8,-2.4
strasbourg_entzheim,2013-03-28,0.0,,1.8,5.5,-2.5
strasbourg_entzheim,2013-03-29,0.4,,3.4,9.5,-2.7
strasbourg_entzheim,2013-03-30,0.0,,3.6,7.2,-0.1
strasbourg_entzheim,2013-03-31,0.0,,3.2,5.3,1.2
strasbourg_entzheim,2013-04-01,0.0,,3.6,9.7,-1.5
strasbourg_entzheim,2013-04-02,0.0,,3.4,8.5,-1.8
strasbourg_entzheim,2013-04-03,0.0,,5.3,8.6,2.0
strasbourg_entzheim,2013-04-04,0.0,,6.2,13.3,-0.5
strasbourg_entzheim,2013-04-05,0.0,,4.5,9.7,0.6
strasbourg_entzheim,2013-04-06,0.0,,5.1,7.4,3.3
strasbourg_entzheim,2013-04-07,0.0,,6.1,11.2,2.8
strasbourg_entzheim,2013-04-08,0.0,,5.6,10.6,-0.5
strasbourg_entzheim,2013-04-09,5.2,,7.8,12.5,3.6
strasbourg_entzheim,2013-04-10,2.6,,10.1,14.3,7.0
strasbourg_entzheim,2013-04-11,9.9,,12.6,16.3,8.5
strasbourg_entzheim,2013-04-12,0.6,,11.8,18.2,9.2
strasbourg_entzheim,2013-04-13,0.0,,12.1,18.3,6.1
strasbourg_entzheim,2013-04-14,0.0,,17.1,25.2,10.4
strasbourg_entzheim,2013-04-15,0.2,,17.8,27.2,7.6
strasbourg_entzheim,2013-04-16,0.0,,18.3,23.5,12.8
strasbourg_entzheim,2013-04-17,0.0,,19.1,26.2,13.1
strasbourg_entzheim,2013-04-18,0.0,,17.5,25.1,12.3
strasbourg_entzheim,2013-04-19,0.0,,11.8,14.8,9.5
strasbourg_entzheim,2013-04-20,2.0,,9.1,9.7,8.4
strasbourg_entzheim,2013-04-21,0.0,,10.5,13.5,8.4
strasbourg_entzheim,2013-04-22,0.0,,12.1,17.1,9.3
strasbourg_entzheim,2013-04-23,0.0,,13.4,21.0,5.9
strasbourg_entzheim,2013-04-24,0.0,,15.5,24.3,5.8
strasbourg_entzheim,2013-04-25,0.0,,17.7,27.0,7.8
strasbourg_entzheim,2013-04-26,21.4,,14.4,19.6,9.8
strasbourg_entzheim,2013-04-27,15.7,,8.0,8.4,6.3
strasbourg_entzheim,2013-04-28,0.0,,8.4,11.1,5.8
strasbourg_entzheim,2013-04-29,0.2,,10.0,12.8,7.1
strasbourg_entzheim,2013-04-30,3.4,,10.8,13.6,9.8
strasbourg_entzheim,2013-05-01,0.2,,12.6,16.8,8.7
strasbourg_entzheim,2013-05-02,3.4,,14.2,20.3,9.8
strasbourg_entzheim,2013-05-03,7.5,,13.1,15.3,10.6
strasbourg_entzheim,2013-05-04,3.8,,12.4,16.7,10.6
strasbourg_entzheim,2013-05-05,0.0,,14.7,22.2,5.3
strasbourg_entzheim,2013-05-06,3.2,,18.2,23.3,8.9
strasbourg_entzheim,2013-05-07,1.4,,15.3,19.2,13.1
strasbourg_entzheim,2013-05-08,3.2,,16.8,24.1,8.5
strasbourg_entzheim,2013-05-09,6.5,,17.4,21.3,14.0
strasbourg_entzheim,2013-05-10,0.0,,14.4,19.1,12.1
strasbourg_entzheim,2013-05-11,1.4,,13.7,18.0,11.2
strasbourg_entzheim,2013-05-12,0.4,,11.8,16.1,8.9
strasbourg_entzheim,2013-05-13,0.2,,12.2,16.0,8.7
strasbourg_entzheim,2013-05-14,0.4,,14.8,21.1,11.3
strasbourg_entzheim,2013-05-15,1.2,,14.6,19.1,8.8
strasbourg_entzheim,2013-05-16,6.6,,12.8,15.2,10.4
strasbourg_entzheim,2013-05-17,2.0,,11.4,13.4,10.3
strasbourg_entzheim,2013-05-18,0.2,,15.1,22.1,7.7
strasbourg_entzheim,2013-05-19,3.2,,12.1,13.2,11.1
strasbourg_entzheim,2013-05-20,7.4,,10.9,12.9,9.8
strasbourg_entzheim,2013-05-21,4.8,,11.7,15.4,9.1
strasbourg_entzheim,2013-05-22,0.2,,10.6,13.8,9.6
strasbourg_entzheim,2013-05-23,1.2,,8.1,10.7,6.1
strasbourg_entzheim,2013-05-24,0.6,,7.7,11.6,4.8
strasbourg_entzheim,2013-05-25,0.2,,10.2,16.1,4.0
strasbourg_entzheim,2013-05-26,9.3,,8.7,10.5,8.2
strasbourg_entzheim,2013-05-27,0.2,,13.3,19.0,8.1
strasbourg_entzheim,2013-05-28,10.4,,14.4,23.6,6.9
strasbourg_entzheim,2013-05-29,2.8,,10.7,13.9,9.2
strasbourg_entzheim,2013-05-30,8.1,,11.8,17.1,5.2
strasbourg_entzheim,2013-05-31,25.4,,12.8,15.7,9.5
strasbourg_entzheim,2013-06-01,2.8,,14.6,17.8,11.9
strasbourg_entzheim,2013-06-02,0.0,,15.3,20.3,11.9
strasbourg_entzheim,2013-06-03,0.0,,12.5,16.0,8.0
strasbourg_entzheim,2013-06-04,0.0,,16.1,22.0,10.1
strasbourg_entzheim,2013-06-05,0.0,,18.7,26.1,9.5
strasbourg_entzheim,2013-06-06,0.0,,20.2,26.3,13.0
strasbourg_entzheim,2013-06-07,0.0,,20.9,27.2,12.2
strasbourg_entzheim,2013-06-08,9.9,,22.2,28.1,13.7
strasbourg_entzheim,2013-06-09,0.0,,19.0,23.4,14.7
strasbourg_entzheim,2013-06-10,1.0,,15.8,18.8,13.0
strasbourg_entzheim,2013-06-11,0.0,,18.5,23.8,14.2
strasbourg_entzheim,2013-06-12,0.0,,19.8,25.9,14.5
strasbourg_entzheim,2013-06-13,10.3,,20.8,29.9,15.2
strasbourg_entzheim,2013-06-14,0.0,,16.4,21.2,10.5
strasbourg_entzheim,2013-06-15,0.0,,21.1,25.8,11.2
strasbourg_entzheim,2013-06-16,0.0,,21.2,27.3,13.4
strasbourg_entzheim,2013-06-17,0.6,,25.8,35.1,16.3
strasbourg_entzheim,2013-06-18,0.0,,28.4,34.9,21.4
strasbourg_entzheim,2013-06-19,0.0,,27.9,35.8,20.1
strasbourg_entzheim,2013-06-20,8.3,,22.3,26.9,19.5
strasbourg_entzheim,2013-06-21,0.0,,19.2,24.1,14.6
strasbourg_entzheim,2013-06-22,0.4,,19.8,24.9,12.8
strasbourg_entzheim,2013-06-23,1.6,,18.2,21.8,15.8
strasbourg_entzheim,2013-06-24,1.2,,15.2,18.8,13.1
strasbourg_entzheim,2013-06-25,0.6,,14.1,17.4,11.1
strasbourg_entzheim,2013-06-26,0.0,,15.0,19.5,10.3
strasbourg_entzheim,2013-06-27,9.4,,12.9,17.3,10.7
strasbourg_entzheim,2013-06-28,2.4,,15.3,20.6,8.5
strasbourg_entzheim,2013-06-29,6.1,,16.3,22.1,13.0
strasbourg_entzheim,2013-06-30,0.0,,17.1,22.0,11.6
strasbourg_entzheim,2013-07-01,0.0,,18.9,26.3,9.8
strasbourg_entzheim,2013-07-02,2.6,,21.1,27.4,13.1
strasbourg_entzheim,2013-07-03,6.9,,18.4,20.8,16.2
strasbourg_entzheim,2013-07-04,0.0,,18.4,21.6,16.5
strasbourg_entzheim,2013-07-05,0.0,,19.0,24.7,13.1
strasbourg_entzheim,2013-07-06,0.0,,21.8,27.7,14.2
strasbourg_entzheim,2013-07-07,0.0,,22.6,28.3,15.4
strasbourg_entzheim,2013-07-08,0.0,,23.3,28.3,17.5
strasbourg_entzheim,2013-07-09,0.0,,23.3,28.7,17.9
strasbourg_entzheim,2013-07-10,0.0,,23.2,29.5,15.3
strasbourg_entzheim,2013-07-11,0.0,,19.1,23.5,15.1
strasbourg_entzheim,2013-07-12,0.0,,19.3,25.8,11.0
strasbourg_entzheim,2013-07-13,0.0,,20.2,27.2,12.6
strasbourg_entzheim,2013-07-14,0.0,,21.4,28.2,13.4
strasbourg_entzheim,2013-07-15,0.0,,21.2,27.8,14.5
strasbourg_entzheim,2013-07-16,0.0,,22.1,29.8,13.0
strasbourg_entzheim,2013-07-17,0.2,,21.8,28.0,15.2
strasbourg_entzheim,2013-07-18,0.0,,23.8,29.5,18.0
strasbourg_entzheim,2013-07-19,0.0,,25.0,31.1,16.8
strasbourg_entzheim,2013-07-20,0.0,,24.7,30.9,16.7
strasbourg_entzheim,2013-07-21,0.0,,25.0,32.4,16.2
strasbourg_entzheim,2013-07-22,0.0,,26.1,34.2,16.9
strasbourg_entzheim,2013-07-23,0.0,,24.9,33.0,17.9
strasbourg_entzheim,2013-07-24,0.0,,22.6,27.8,17.2
strasbourg_entzheim,2013-07-25,6.0,,24.1,30.1,17.8
strasbourg_entzheim,2013-07-26,0.0,,25.6,33.4,17.8
strasbourg_entzheim,2013-07-27,1.0,,28.1,36.4,18.9
strasbourg_entzheim,2013-07-28,3.0,,22.6,26.0,20.2
strasbourg_entzheim,2013-07-29,1.0,,20.3,23.1,18.5
strasbourg_entzheim,2013-07-30,0.0,,21.7,27.2,15.7
strasbourg_entzheim,2013-07-31,0.0,,23.5,29.5,19.6
strasbourg_entzheim,2013-08-01,0.0,,24.2,33.0,14.5
strasbourg_entzheim,2013-08-02,0.0,,26.7,36.0,16.9
strasbourg_entzheim,2013-08-03,0.0,,25.2,29.5,20.8
strasbourg_entzheim,2013-08-04,0.0,,23.2,29.9,18.7
strasbourg_entzheim,2013-08-05,0.0,,25.1,33.2,15.9
strasbourg_entzheim,2013-08-06,15.6,,22.8,28.2,18.2
strasbourg_entzheim,2013-08-07,6.0,,20.4,26.2,17.8
strasbourg_entzheim,2013-08-08,0.6,,19.0,21.2,17.1
strasbourg_entzheim,2013-08-09,0.0,,20.2,26.1,16.4
strasbourg_entzheim,2013-08-10,0.4,,19.6,25.9,14.1
strasbourg_entzheim,2013-08-11,0.0,,18.7,25.4,11.5
strasbourg_entzheim,2013-08-12,8.4,,19.2,26.7,11.5
strasbourg_entzheim,2013-08-13,0.0,,17.4,22.1,13.3
strasbourg_entzheim,2013-08-14,0.0,,15.9,22.3,9.3
strasbourg_entzheim,2013-08-15,0.0,,17.6,26.0,8.5
strasbourg_entzheim,2013-08-16,0.0,,20.1,29.7,10.6
strasbourg_entzheim,2013-08-17,0.0,,22.3,30.3,14.6
strasbourg_entzheim,2013-08-18,1.2,,20.5,29.3,15.2
strasbourg_entzheim,2013-08-19,3.9,,19.2,24.3,15.9
strasbourg_entzheim,2013-08-20,0.0,,17.1,23.8,10.6
strasbourg_entzheim,2013-08-21,0.0,,18.1,25.7,9.8
strasbourg_entzheim,2013-08-22,0.0,,18.6,25.6,11.0
strasbourg_entzheim,2013-08-23,0.0,,19.8,28.1,13.5
strasbourg_entzheim,2013-08-24,9.9,,17.3,22.0,13.5
strasbourg_entzheim,2013-08-25,8.3,,16.0,18.7,13.9
strasbourg_entzheim,2013-08-26,2.0,,17.2,21.9,14.4
strasbourg_entzheim,2013-08-27,0.0,,17.3,22.2,14.6
strasbourg_entzheim,2013-08-28,0.2,,17.4,22.8,14.5
strasbourg_entzheim,2013-08-29,0.2,,17.3,25.2,9.7
strasbourg_entzheim,2013-08-30,0.0,,18.9,27.1,10.6
strasbourg_entzheim,2013-08-31,0.2,,18.4,25.1,12.0
strasbourg_entzheim,2013-09-01,0.0,,16.6,20.8,14.8
strasbourg_entzheim,2013-09-02,0.0,,16.8,25.6,10.8
strasbourg_entzheim,2013-09-03,0.0,,18.7,26.9,9.8
strasbourg_entzheim,2013-09-04,0.0,,20.6,29.2,12.7
strasbourg_entzheim,2013-09-05,0.0,,21.8,31.1,13.2
strasbourg_entzheim,2013-09-06,5.2,,21.9,30.5,14.3
strasbourg_entzheim,2013-09-07,23.6,,20.3,24.5,17.4
strasbourg_entzheim,2013-09-08,3.2,,17.7,21.9,16.1
strasbourg_entzheim,2013-09-09,4.4,,16.3,21.8,12.3
strasbourg_entzheim,2013-09-10,1.2,,13.8,18.2,12.0
strasbourg_entzheim,2013-09-11,9.1,,12.4,16.1,9.2
strasbourg_entzheim,2013-09-12,0.4,,13.8,17.7,11.3
strasbourg_entzheim,2013-09-13,0.2,,14.9,20.5,9.5
strasbourg_entzheim,2013-09-14,7.7,,16.3,18.9,14.4
strasbourg_entzheim,2013-09-15,0.8,,15.8,18.2,14.9
strasbourg_entzheim,2013-09-16,4.0,,13.2,18.0,11.9
strasbourg_entzheim,2013-09-17,7.6,,11.1,15.0,6.8
strasbourg_entzheim,2013-09-18,1.0,,15.6,21.5,10.6
strasbourg_entzheim,2013-09-19,0.0,,12.5,16.6,6.7
strasbourg_entzheim,2013-09-20,0.0,,14.9,20.1,11.9
strasbourg_entzheim,2013-09-21,0.2,,13.5,20.4,6.9
strasbourg_entzheim,2013-09-22,0.0,,13.7,21.6,7.3
strasbourg_entzheim,2013-09-23,0.2,,15.7,22.7,10.3
strasbourg_entzheim,2013-09-24,0.2,,13.7,23.6,7.1
strasbourg_entzheim,2013-09-25,0.4,,16.3,25.4,8.8
strasbourg_entzheim,2013-09-26,0.0,,19.1,24.0,15.3
strasbourg_entzheim,2013-09-27,0.0,,15.4,20.7,12.9
strasbourg_entzheim,2013-09-28,0.6,,13.9,19.5,9.7
strasbourg_entzheim,2013-09-29,0.0,,14.7,17.9,11.9
strasbourg_entzheim,2013-09-30,0.0,,12.8,17.3,8.5
strasbourg_entzheim,2013-10-01,0.0,,13.3,18.0,9.1
strasbourg_entzheim,2013-10-02,0.0,,11.7,19.1,6.2
strasbourg_entzheim,2013-10-03,0.2,,10.8,16.6,6.0
strasbourg_entzheim,2013-10-04,3.6,,14.2,20.5,9.8
strasbourg_entzheim,2013-10-05,18.9,,14.9,19.2,12.9
strasbourg_entzheim,2013-10-06,1.8,,13.5,14.7,12.2
strasbourg_entzheim,2013-10-07,0.0,,13.8,18.3,12.2
strasbourg_entzheim,2013-10-08,0.0,,13.4,15.5,9.9
strasbourg_entzheim,2013-10-09,10.5,,13.9,16.7,12.2
strasbourg_entzheim,2013-10-10,1.6,,9.6,12.8,5.9
strasbourg_entzheim,2013-10-11,0.0,,7.4,12.9,3.8
strasbourg_entzheim,2013-10-12,0.0,,5.9,7.7,4.6
strasbourg_entzheim,2013-10-13,3.4,,7.9,13.6,3.9
strasbourg_entzheim,2013-10-14,7.8,,11.3,15.2,4.3
strasbourg_entzheim,2013-10-15,25.2,,11.4,12.5,11.2
strasbourg_entzheim,2013-10-16,0.2,,11.1,14.8,7.1
strasbourg_entzheim,2013-10-17,0.0,,12.7,18.2,6.9
strasbourg_entzheim,2013-10-18,0.0,,12.1,18.2,7.5
strasbourg_entzheim,2013-10-19,8.5,,14.2,23.7,5.0
strasbourg_entzheim,2013-10-20,9.1,,15.2,16.7,13.9
strasbourg_entzheim,2013-10-21,0.0,,14.7,19.8,10.0
strasbourg_entzheim,2013-10-22,0.0,,15.8,22.8,12.2
strasbourg_entzheim,2013-10-23,2.8,,14.6,16.0,12.2
strasbourg_entzheim,2013-10-24,0.0,,14.2,20.5,9.7
strasbourg_entzheim,2013-10-25,0.0,,13.1,19.2,7.1
strasbourg_entzheim,2013-10-26,0.8,,17.2,24.4,12.8
strasbourg_entzheim,2013-10-27,1.8,,15.7,20.1,12.8
strasbourg_entzheim,2013-10-28,0.8,,16.8,24.6,13.5
strasbourg_entzheim,2013-10-29,0.4,,11.6,15.8,9.6
strasbourg_entzheim,2013-10-30,0.0,,8.3,14.8,3.8
strasbourg_entzheim,2013-10-31,0.0,,5.3,13.8,-0.2
strasbourg_entzheim,2013-11-01,4.8,,6.2,12.9,1.1
strasbourg_entzheim,2013-11-02,5.5,,13.5,18.2,7.5
strasbourg_entzheim,2013-11-03,0.2,,10.4,12.9,8.7
strasbourg_entzheim,2013-11-04,1.0,,10.4,13.3,5.6
strasbourg_entzheim,2013-11-05,2.2,,7.1,11.1,2.2
strasbourg_entzheim,2013-11-06,1.0,,11.9,15.2,6.6
strasbourg_entzheim,2013-11-07,0.0,,15.3,18.4,13.3
strasbourg_entzheim,2013-11-08,10.1,,13.2,14.1,12.4
strasbourg_entzheim,2013-11-09,1.0,,10.1,13.2,7.2
strasbourg_entzheim,2013-11-10,14.5,,6.7,7.4,5.5
strasbourg_entzheim,2013-11-11,0.0,,4.8,9.9,2.3
strasbourg_entzheim,2013-11-12,0.4,,1.4,4.0,-0.9
strasbourg_entzheim,2013-11-13,0.0,,5.6,7.4,1.8
strasbourg_entzheim,2013-11-14,0.0,,5.7,9.4,4.8
strasbourg_entzheim,2013-11-15,0.0,,5.6,7.3,4.4
strasbourg_entzheim,2013-11-16,0.0,,5.9,7.6,4.8
strasbourg_entzheim,2013-11-17,0.0,,5.8,6.7,5.1
strasbourg_entzheim,2013-11-18,0.0,,2.9,5.5,0.8
strasbourg_entzheim,2013-11-19,16.5,,4.9,6.4,1.2
strasbourg_entzheim,2013-11-20,0.8,,5.0,6.4,4.2
strasbourg_entzheim,2013-11-21,2.0,,3.2,4.5,1.6
strasbourg_entzheim,2013-11-22,14.5,,3.3,4.5,1.8
strasbourg_entzheim,2013-11-23,0.0,,5.4,6.9,3.7
strasbourg_entzheim,2013-11-24,0.0,,6.5,7.6,5.7
strasbourg_entzheim,2013-11-25,1.8,,1.6,5.4,-1.3
strasbourg_entzheim,2013-11-26,0.0,,0.2,3.8,-0.9
strasbourg_entzheim,2013-11-27,0.0,,-2.1,2.3,-4.9
strasbourg_entzheim,2013-11-28,0.0,,-0.4,1.0,-3.2
strasbourg_entzheim,2013-11-29,2.0,,2.7,4.9,0.2
strasbourg_entzheim,2013-11-30,0.0,,2.7,5.8,-0.2
strasbourg_entzheim,2013-12-01,0.0,,3.3,7.4,0.3
strasbourg_entzheim,2013-12-02,0.0,,4.4,8.9,1.5
strasbourg_entzheim,2013-12-03,0.0,,-0.5,1.2,-3.5
strasbourg_entzheim,2013-12-04,0.0,,0.4,2.3,-1.6
strasbourg_entzheim,2013-12-05,1.8,,4.7,7.6,1.5
strasbourg_entzheim,2013-12-06,0.2,,4.3,6.9,2.1
strasbourg_entzheim,2013-12-07,0.0,,3.2,5.7,-0.2
strasbourg_entzheim,2013-12-08,0.2,,3.4,6.5,1.6
strasbourg_entzheim,2013-12-09,0.0,,2.4,8.1,-1.1
strasbourg_entzheim,2013-12-10,0.0,,0.8,7.4,-2.6
strasbourg_entzheim,2013-12-11,0.0,,0.1,2.2,-2.9
strasbourg_entzheim,2013-12-12,0.0,,-0.1,0.6,-1.3
strasbourg_entzheim,2013-12-13,0.0,,-1.1,-0.6,-1.7
strasbourg_entzheim,2013-12-14,4.0,,0.9,4.7,-1.2
strasbourg_entzheim,2013-12-15,0.0,,1.8,7.0,-0.7
strasbourg_entzheim,2013-12-16,0.0,,0.7,9.9,-3.6
strasbourg_entzheim,2013-12-17,0.0,,1.5,8.6,-2.6
strasbourg_entzheim,2013-12-18,0.0,,4.0,9.7,-1.8
strasbourg_entzheim,2013-12-19,2.2,,6.9,9.8,2.7
strasbourg_entzheim,2013-12-20,0.0,,4.2,8.4,2.1
strasbourg_entzheim,2013-12-21,0.0,,1.7,9.9,-3.2
strasbourg_entzheim,2013-12-22,0.8,,9.7,12.0,2.7
strasbourg_entzheim,2013-12-23,0.2,,9.6,13.0,6.3
strasbourg_entzheim,2013-12-24,2.4,,9.8,14.8,4.7
strasbourg_entzheim,2013-12-25,19.5,,8.0,10.1,5.2
strasbourg_entzheim,2013-12-26,4.5,,5.1,6.5,3.4
strasbourg_entzheim,2013-12-27,0.0,,4.9,7.8,1.4
strasbourg_entzheim,2013-12-28,6.1,,7.4,11.0,5.1
strasbourg_entzheim,2013-12-29,1.4,,5.1,8.5,2.7
strasbourg_entzheim,2013-12-30,0.0,,0.1,2.6,-2.3
strasbourg_entzheim,2013-12-31,0.0,,0.8,4.8,-1.3
strasbourg_entzheim,2014-01-01,1.2,,6.1,10.1,0.8
strasbourg_entzheim,2014-01-02,2.2,,7.4,9.4,6.0
strasbourg_entzheim,2014-01-03,0.2,,7.8,10.9,3.6
strasbourg_entzheim,2014-01-04,7.4,,6.7,7.9,3.5
strasbourg_entzheim,2014-01-05,0.0,,5.3,9.7,2.7
strasbourg_entzheim,2014-01-06,0.0,,7.1,11.0,0.2
strasbourg_entzheim,2014-01-07,0.0,,10.3,14.3,6.0
strasbourg_entzheim,2014-01-08,0.0,,10.3,14.6,7.0
strasbourg_entzheim,2014-01-09,3.0,,10.4,15.1,6.4
strasbourg_entzheim,2014-01-10,0.0,,5.7,12.0,3.6
strasbourg_entzheim,2014-01-11,1.0,,3.0,6.5,-0.8
strasbourg_entzheim,2014-01-12,0.0,,2.7,5.4,-0.9
strasbourg_entzheim,2014-01-13,6.9,,4.2,5.8,1.0
strasbourg_entzheim,2014-01-14,1.2,,4.6,6.8,3.7
strasbourg_entzheim,2014-01-15,0.8,,3.8,6.5,-0.4
strasbourg_entzheim,2014-01-16,0.6,,6.5,8.7,4.3
strasbourg_entzheim,2014-01-17,0.0,,6.0,9.8,4.6
strasbourg_entzheim,2014-01-18,0.0,,0.9,3.7,-1.7
strasbourg_entzheim,2014-01-19,0.2,,3.2,4.2,0.1
strasbourg_entzheim,2014-01-20,1.4,,4.3,5.1,3.5
strasbourg_entzheim,2014-01-21,0.0,,5.5,7.3,4.3
strasbourg_entzheim,2014-01-22,0.0,,4.3,6.3,2.4
strasbourg_entzheim,2014-01-23,1.0,,3.2,5.2,0.9
strasbourg_entzheim,2014-01-24,0.0,,3.2,6.8,1.6
strasbourg_entzheim,2014-01-25,0.4,,0.4,5.3,-3.9
strasbourg_entzheim,2014-01-26,1.4,,5.4,7.6,1.1
strasbourg_entzheim,2014-01-27,2.8,,4.8,5.9,1.6
strasbourg_entzheim,2014-01-28,0.0,,3.0,7.9,-0.4
strasbourg_entzheim,2014-01-29,0.0,,0.7,4.4,-2.4
strasbourg_entzheim,2014-01-30,0.0,,1.3,4.2,-1.1
